probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,7,Social,Mental,11,Formality,Pragmatic,0.00040631199990754806,0.00016608723155279523,0.0007642977065028498,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,12,Expertise,Pragmatic,0.00025746099407224774,4.532754683597154e-05,0.0006094365423245916,0.009,0.991,0.018,0.03623684210526316,True,*
metacognitive,7,Social,Mental,13,Helpfulness,Pragmatic,0.0004268523997346462,0.00015163916287695982,0.000794414404624398,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,14,Biological,Control,0.0003776992437892543,0.00017120798905722012,0.000736242387321068,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,15,Shapes,Control,0.00040905496296389125,0.00019661506259964712,0.000758141139656209,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,17,Attention,Mental,-0.0001718790709813659,-0.0004320935286051723,0.00020464248712709726,0.869,0.131,0.262,0.34857391304347823,False,n.s.
metacognitive,7,Social,Mental,18,SysPrompt (labeled),SysPrompt,-0.00017689801402266222,-0.0005079734357866466,0.00022650176848811572,0.842,0.158,0.316,0.4029,False,n.s.
metacognitive,8,Embodiment,Physical,9,Roles,Physical,-0.00026058507210957203,-0.0003871981779464335,-0.00015237955025853325,1.0,0.0,0.0,0.0,True,***
metacognitive,8,Embodiment,Physical,10,Animacy,Physical,-0.00010120390670732236,-0.0001915667512039905,-9.208516451003105e-06,0.982,0.018,0.036,0.06404651162790698,False,n.s.
metacognitive,8,Embodiment,Physical,11,Formality,Pragmatic,9.32412300249208e-06,-0.0001278648805885103,0.00013798486272965154,0.427,0.573,0.854,0.8849189189189188,False,n.s.
metacognitive,8,Embodiment,Physical,12,Expertise,Pragmatic,-0.00013952688283280822,-0.000251520870291692,-2.543383704710941e-05,0.994,0.006,0.012,0.025859154929577466,True,*
metacognitive,8,Embodiment,Physical,13,Helpfulness,Pragmatic,2.9864522829590213e-05,-0.00015632049481129962,0.00016331875446595287,0.319,0.681,0.638,0.7339398496240602,False,n.s.
metacognitive,8,Embodiment,Physical,14,Biological,Control,-1.9288633115801714e-05,-9.255795138661119e-05,6.152061121589301e-05,0.704,0.296,0.592,0.6861818181818181,False,n.s.
metacognitive,8,Embodiment,Physical,15,Shapes,Control,1.206708605883531e-05,-0.00015634087448160644,0.00016071665668257714,0.436,0.564,0.872,0.8954093959731544,False,n.s.
metacognitive,8,Embodiment,Physical,17,Attention,Mental,-0.0005688669478864219,-0.00075316541531171,-0.00039881267341007577,1.0,0.0,0.0,0.0,True,***
metacognitive,8,Embodiment,Physical,18,SysPrompt (labeled),SysPrompt,-0.0005738858909277182,-0.0008683405814145552,-0.00037149595193938936,1.0,0.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,10,Animacy,Physical,0.00015938116540224967,3.029068940004907e-05,0.00030877683961378125,0.006,0.994,0.012,0.025859154929577466,True,*
metacognitive,9,Roles,Physical,11,Formality,Pragmatic,0.0002699091951120641,9.677464259228981e-05,0.00043381195460032076,0.001,0.999,0.002,0.006,True,**
metacognitive,9,Roles,Physical,12,Expertise,Pragmatic,0.00012105818927676378,-1.3481611357220851e-05,0.0002710817069091354,0.034,0.966,0.068,0.11068085106382979,False,n.s.
metacognitive,9,Roles,Physical,13,Helpfulness,Pragmatic,0.00029044959493916225,9.910689928723975e-05,0.0004630748487426735,0.006,0.994,0.012,0.025859154929577466,True,*
metacognitive,9,Roles,Physical,14,Biological,Control,0.0002412964389937703,0.00012308063393024613,0.0003644248632108746,0.0,1.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,15,Shapes,Control,0.00027265215816840737,8.526039111466014e-05,0.0004705772782527673,0.002,0.998,0.004,0.010928571428571428,True,*
metacognitive,9,Roles,Physical,17,Attention,Mental,-0.00030828187577684984,-0.0005137683782323754,-8.23458680067921e-05,0.996,0.004,0.008,0.019125,True,*
metacognitive,9,Roles,Physical,18,SysPrompt (labeled),SysPrompt,-0.0003133008188181462,-0.0005954988550508375,-7.929424372724187e-05,0.996,0.004,0.008,0.019125,True,*
metacognitive,10,Animacy,Physical,11,Formality,Pragmatic,0.00011052802970981443,-4.235152363252947e-05,0.0002445578700449978,0.063,0.937,0.126,0.1853653846153846,False,n.s.
metacognitive,10,Animacy,Physical,12,Expertise,Pragmatic,-3.832297612548588e-05,-0.0001799527371389715,9.736396873526792e-05,0.707,0.293,0.586,0.684412213740458,False,n.s.
metacognitive,10,Animacy,Physical,13,Helpfulness,Pragmatic,0.00013106842953691255,-8.156835031472497e-05,0.0002915695915879714,0.085,0.915,0.17,0.23862385321100918,False,n.s.
metacognitive,10,Animacy,Physical,14,Biological,Control,8.191527359152063e-05,-1.0750333715081563e-05,0.00018240757622241797,0.046,0.954,0.092,0.1421818181818182,False,n.s.
metacognitive,10,Animacy,Physical,15,Shapes,Control,0.00011327099276615766,-7.313887921341109e-05,0.00028661017540360654,0.13,0.87,0.26,0.34857391304347823,False,n.s.
metacognitive,10,Animacy,Physical,17,Attention,Mental,-0.0004676630411790995,-0.0006735378569745898,-0.0002695218716071175,1.0,0.0,0.0,0.0,True,***
metacognitive,10,Animacy,Physical,18,SysPrompt (labeled),SysPrompt,-0.00047268198422039585,-0.0007691069213638195,-0.00026048662161704336,1.0,0.0,0.0,0.0,True,***
metacognitive,11,Formality,Pragmatic,12,Expertise,Pragmatic,-0.00014885100583530032,-0.0002854298685254649,-5.787181390204476e-06,0.982,0.018,0.036,0.06404651162790698,False,n.s.
metacognitive,11,Formality,Pragmatic,13,Helpfulness,Pragmatic,2.054039982709813e-05,-0.00019237252356550088,0.00019483433051300836,0.39,0.61,0.78,0.8404225352112676,False,n.s.
metacognitive,11,Formality,Pragmatic,14,Biological,Control,-2.8612756118293797e-05,-0.00014212540519445188,0.00010517147842493178,0.677,0.323,0.646,0.73575,False,n.s.
metacognitive,11,Formality,Pragmatic,15,Shapes,Control,2.7429630563432293e-06,-0.00019482818020791006,0.00018473286740678809,0.471,0.529,0.942,0.9481973684210526,False,n.s.
metacognitive,11,Formality,Pragmatic,17,Attention,Mental,-0.000578191070888914,-0.0008037964691977493,-0.000359828979320663,1.0,0.0,0.0,0.0,True,***
metacognitive,11,Formality,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.0005832100139302103,-0.0008853445524216265,-0.000346719671503762,1.0,0.0,0.0,0.0,True,***
metacognitive,12,Expertise,Pragmatic,13,Helpfulness,Pragmatic,0.00016939140566239844,-3.436444150312922e-05,0.00033385665976635233,0.045,0.955,0.09,0.14195876288659792,False,n.s.
metacognitive,12,Expertise,Pragmatic,14,Biological,Control,0.0001202382497170065,2.5716188814762964e-05,0.00022658167574342346,0.006,0.994,0.012,0.025859154929577466,True,*
metacognitive,12,Expertise,Pragmatic,15,Shapes,Control,0.00015159396889164356,-2.02999446565509e-05,0.0003141068045819449,0.045,0.955,0.09,0.14195876288659792,False,n.s.
metacognitive,12,Expertise,Pragmatic,17,Attention,Mental,-0.00042934006505361365,-0.0006200737392048002,-0.00023841119422800863,1.0,0.0,0.0,0.0,True,***
metacognitive,12,Expertise,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.00043435900809490993,-0.0007195935746121562,-0.00021851399666494048,1.0,0.0,0.0,0.0,True,***
metacognitive,13,Helpfulness,Pragmatic,14,Biological,Control,-4.915315594539194e-05,-0.00019066073389126362,0.00012763555421617406,0.744,0.256,0.512,0.6072558139534884,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,15,Shapes,Control,-1.77974367707549e-05,-0.00020499822766121564,0.00018423537159485362,0.584,0.416,0.832,0.877903448275862,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,17,Attention,Mental,-0.0005987314707160121,-0.0008352933102778032,-0.0003459926270077341,1.0,0.0,0.0,0.0,True,***
metacognitive,13,Helpfulness,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.0006037504137573084,-0.0009055541726998912,-0.0003366519298197098,1.0,0.0,0.0,0.0,True,***
metacognitive,14,Biological,Control,15,Shapes,Control,3.135571917463703e-05,-0.00013297995766682326,0.00019200878558657997,0.342,0.658,0.684,0.7638832116788321,False,n.s.
metacognitive,14,Biological,Control,17,Attention,Mental,-0.0005495783147706202,-0.0007215450453925862,-0.00038982189211713493,1.0,0.0,0.0,0.0,True,***
metacognitive,14,Biological,Control,18,SysPrompt (labeled),SysPrompt,-0.0005545972578119164,-0.0008311754363858392,-0.0003660207913036307,1.0,0.0,0.0,0.0,True,***
metacognitive,15,Shapes,Control,17,Attention,Mental,-0.0005809340339452572,-0.0007964705611858877,-0.0003503901627401885,1.0,0.0,0.0,0.0,True,***
metacognitive,15,Shapes,Control,18,SysPrompt (labeled),SysPrompt,-0.0005859529769865534,-0.000875364342891176,-0.0003439013086252326,1.0,0.0,0.0,0.0,True,***
metacognitive,17,Attention,Mental,18,SysPrompt (labeled),SysPrompt,-5.018943041296346e-06,-0.0003257614672061068,0.00024774184681387076,0.493,0.507,0.986,0.986,False,n.s.
operational,0,Baseline,Control,1,Phenomenology,Mental,0.0006861810762664847,7.522767458190844e-05,0.0013581888691973916,0.014,0.986,0.028,0.040799999999999996,True,*
operational,0,Baseline,Control,2,Emotions,Mental,0.0007535181005785092,0.00012959900141255707,0.0013651865467689047,0.009,0.991,0.018,0.026737864077669902,True,*
operational,0,Baseline,Control,3,Agency,Mental,0.0002169200833654517,-0.0004931474318614544,0.0009362320065551971,0.281,0.719,0.562,0.6141857142857143,False,n.s.
operational,0,Baseline,Control,4,Intentions,Mental,-3.098124824222098e-05,-0.0006931864022865432,0.0006495775459245787,0.549,0.451,0.902,0.9079342105263158,False,n.s.
operational,0,Baseline,Control,5,Prediction,Mental,-0.0001849774335021338,-0.0008951343683033751,0.0005762201808029744,0.705,0.295,0.59,0.6402127659574468,False,n.s.
operational,0,Baseline,Control,6,Cognitive,Mental,-0.0003203178250905956,-0.0008842709193634313,0.0003258595525029611,0.863,0.137,0.274,0.33271428571428574,False,n.s.
operational,0,Baseline,Control,7,Social,Mental,-0.0005351003760311502,-0.001414193856275851,0.00026544264303278225,0.896,0.104,0.208,0.2587317073170732,False,n.s.
operational,0,Baseline,Control,8,Embodiment,Physical,0.0009894297664486042,0.0003750921014380334,0.0015994032189642232,0.001,0.999,0.002,0.0031875,True,**
