subject,trial,turn,partner_type,label,topic,sub_word_count,sub_ttr,sub_trigram_rep,sub_allcaps_ratio,sub_emoji_count,sub_self_ref_rate,sub_exclamation_rate,partner_word_count,partner_ttr,partner_trigram_rep,partner_allcaps_ratio,partner_emoji_count,partner_self_ref_rate,partner_exclamation_rate,reading_peak_confidence,reading_peak_layer,reading_peak_correct,reading_fixed_confidence,reading_fixed_layer,control_peak_confidence,control_peak_layer,control_peak_correct,control_fixed_confidence,control_fixed_layer
s001,3,1,human,1,cars,102,0.696078431372549,0.02,0.0,1,0.058823529411764705,0.00980392156862745,93,0.7634408602150538,0.0,0.0,2,0.06451612903225806,0.021505376344086023,0.5424721240997314,7,1,0.9887766242027283,33,0.5077938437461853,6,1,0.8105611801147461,33
s001,3,2,human,1,cars,90,0.7777777777777778,0.0,0.0,2,0.044444444444444446,0.022222222222222223,100,0.73,0.0,0.0,2,0.01,0.02,0.8964464664459229,14,1,0.9980815649032593,33,0.6998394727706909,15,1,0.9443603754043579,33
s001,3,3,human,1,cars,143,0.6643356643356644,0.02127659574468085,0.013986013986013986,5,0.04895104895104895,0.02097902097902098,142,0.7112676056338029,0.007142857142857143,0.09154929577464789,4,0.04225352112676056,0.02112676056338028,0.9733887910842896,22,1,0.9864100813865662,33,0.8794253468513489,17,1,0.8306667804718018,33
s001,3,4,human,1,cars,133,0.7293233082706767,0.0,0.05263157894736842,4,0.022556390977443608,0.022556390977443608,155,0.6580645161290323,0.058823529411764705,0.14193548387096774,8,0.05161290322580645,0.03870967741935484,0.9541119933128357,35,1,0.9526984691619873,33,0.5453393459320068,15,1,0.4734707474708557,33
s001,3,5,human,1,cars,173,0.6647398843930635,0.05847953216374269,0.04046242774566474,8,0.05202312138728324,0.05202312138728324,179,0.659217877094972,0.05649717514124294,0.03910614525139665,10,0.05027932960893855,0.055865921787709494,0.8353440165519714,33,1,0.8353440165519714,33,0.28606247901916504,31,0,0.34105727076530457,33
s001,4,1,ai,0,space,91,0.7692307692307693,0.0,0.0,0,0.02197802197802198,0.01098901098901099,248,0.4879032258064516,0.07723577235772358,0.0,0,0.012096774193548387,0.004032258064516129,0.4614238440990448,7,1,0.15449750423431396,33,0.48990321159362793,6,1,0.36076459288597107,33
s001,4,2,ai,0,space,264,0.5681818181818182,0.03816793893129771,0.0,0,0.015151515151515152,0.007575757575757576,291,0.563573883161512,0.02768166089965398,0.0,0,0.010309278350515464,0.006872852233676976,0.09391172230243683,14,1,0.012068136595189571,33,0.1239531859755516,15,1,0.010200919583439827,33
s001,4,3,ai,0,space,255,0.5764705882352941,0.03162055335968379,0.0,0,0.011764705882352941,0.00784313725490196,313,0.46325878594249204,0.19614147909967847,0.0,0,0.003194888178913738,0.003194888178913738,0.2007659375667572,22,1,0.07386772334575653,33,0.27267026901245117,17,1,0.12180359661579132,33
s001,4,4,ai,0,space,272,0.5330882352941176,0.12222222222222222,0.0,0,0.003676470588235294,0.007352941176470588,196,0.6275510204081632,0.015463917525773196,0.0,0,0.015306122448979591,0.01020408163265306,0.014423985965549946,35,1,0.05058101564645767,33,0.140829935669899,15,1,0.029132718220353127,33
s001,4,5,ai,0,space,158,0.6265822784810127,0.02564102564102564,0.0,0,0.0189873417721519,0.006329113924050633,205,0.5853658536585366,0.04926108374384237,0.0,0,0.00975609756097561,0.004878048780487805,0.00861399620771408,33,1,0.00861399620771408,33,0.24184520542621613,31,1,0.006578522268682718,33
s001,5,1,ai,0,friendship,70,0.8142857142857143,0.0,0.0,0,0.05714285714285714,0.02857142857142857,142,0.6056338028169014,0.014285714285714285,0.0,0,0.02112676056338028,0.014084507042253521,0.4598206877708435,7,1,0.05430721491575241,33,0.4951961040496826,6,1,0.31356126070022583,33
s001,5,2,ai,0,friendship,244,0.5778688524590164,0.004132231404958678,0.0,0,0.040983606557377046,0.004098360655737705,233,0.5836909871244635,0.025974025974025976,0.0,0,0.017167381974248927,0.008583690987124463,0.183811217546463,14,1,0.003916041925549507,33,0.18749669194221497,15,1,0.025389699265360832,33
s001,5,3,ai,0,friendship,232,0.5905172413793104,0.017391304347826087,0.0,0,0.017241379310344827,0.004310344827586207,300,0.55,0.0738255033557047,0.0,0,0.04,0.006666666666666667,0.06935066729784012,22,1,0.03237493336200714,33,0.5087341070175171,17,0,0.23319971561431885,33
s001,5,4,ai,0,friendship,327,0.5565749235474006,0.024615384615384615,0.0,0,0.03363914373088685,0.0061162079510703364,246,0.6056910569105691,0.01639344262295082,0.0,0,0.016260162601626018,0.0040650406504065045,0.08445791900157928,35,1,0.1017073392868042,33,0.5594057440757751,15,0,0.454006552696228,33
s001,5,5,ai,0,friendship,359,0.520891364902507,0.056022408963585436,0.0,0,0.016713091922005572,0.002785515320334262,309,0.5631067961165048,0.013029315960912053,0.0,0,0.02912621359223301,0.006472491909385114,0.49759358167648315,33,1,0.49759358167648315,33,0.36287426948547363,31,1,0.36065930128097534,33
s001,6,1,human,1,childhood_memories,147,0.7210884353741497,0.013793103448275862,0.0,0,0.05442176870748299,0.02040816326530612,91,0.7032967032967034,0.0,0.0,0,0.01098901098901099,0.01098901098901099,0.557707667350769,7,1,0.9785953164100647,33,0.5074365735054016,6,1,0.7422113418579102,33
s001,6,2,human,1,childhood_memories,140,0.6357142857142857,0.014492753623188406,0.0,0,0.03571428571428571,0.02142857142857143,126,0.753968253968254,0.008064516129032258,0.0,0,0.007936507936507936,0.007936507936507936,0.707996666431427,14,1,0.9968835711479187,33,0.721955418586731,15,1,0.9408488273620605,33
s001,6,3,human,1,childhood_memories,134,0.6940298507462687,0.007575757575757576,0.0,0,0.03731343283582089,0.014925373134328358,208,0.6201923076923077,0.0048543689320388345,0.0,0,0.04326923076923077,0.009615384615384616,0.887302577495575,22,1,0.9785909652709961,33,0.7395706176757812,17,1,0.8272126317024231,33
s001,6,4,human,1,childhood_memories,277,0.555956678700361,0.01818181818181818,0.0,0,0.05776173285198556,0.007220216606498195,233,0.5450643776824035,0.06060606060606061,0.0,0,0.030042918454935622,0.008583690987124463,0.9985532164573669,35,1,0.9974652528762817,33,0.6728370785713196,15,1,0.767590343952179,33
s001,6,5,human,1,childhood_memories,202,0.5643564356435643,0.085,0.0,0,0.034653465346534656,0.01485148514851485,298,0.4966442953020134,0.14189189189189189,0.0,0,0.016778523489932886,0.010067114093959731,0.645044207572937,33,1,0.645044207572937,33,0.4634875953197479,31,0,0.5957325100898743,33
s001,7,1,human,1,conflict,248,0.532258064516129,0.032520325203252036,0.0,0,0.024193548387096774,0.004032258064516129,72,0.7638888888888888,0.0,0.0,0,0.013888888888888888,0.013888888888888888,0.5412062406539917,7,1,0.9837072491645813,33,0.5060031414031982,6,1,0.7714705467224121,33
s001,7,2,human,1,conflict,316,0.509493670886076,0.08598726114649681,0.0,0,0.0031645569620253164,0.0031645569620253164,235,0.5617021276595745,0.04721030042918455,0.0,0,0.00425531914893617,0.00425531914893617,0.9178341627120972,14,1,0.9996119141578674,33,0.8757514953613281,15,1,0.8709428310394287,33
s001,7,3,human,1,conflict,245,0.563265306122449,0.06172839506172839,0.0,0,0.02857142857142857,0.004081632653061225,212,0.5707547169811321,0.0380952380952381,0.0,0,0.0047169811320754715,0.0,0.9428329467773438,22,1,0.9745941758155823,33,0.7621676921844482,17,1,0.7142301797866821,33
s001,7,4,human,1,conflict,163,0.6196319018404908,0.024844720496894408,0.0,0,0.0736196319018405,0.0,171,0.672514619883041,0.0,0.0,0,0.029239766081871343,0.005847953216374269,0.86249840259552,35,1,0.889532208442688,33,0.6183366179466248,15,1,0.6105182766914368,33
s001,7,5,human,1,conflict,132,0.6212121212121212,0.03076923076923077,0.0,0,0.08333333333333333,0.015151515151515152,167,0.5868263473053892,0.03636363636363636,0.0,0,0.029940119760479042,0.011976047904191617,0.7955779433250427,33,1,0.7955779433250427,33,0.4965941905975342,31,0,0.34085604548454285,33
s001,8,1,ai,0,photography,136,0.6617647058823529,0.022388059701492536,0.0,0,0.058823529411764705,0.007352941176470588,181,0.6243093922651933,0.0111731843575419,0.0,0,0.016574585635359115,0.0055248618784530384,0.4548897445201874,7,1,0.09401452541351318,33,0.49445265531539917,6,1,0.3864947259426117,33
s001,8,2,ai,0,photography,223,0.5560538116591929,0.04524886877828054,0.0,0,0.03587443946188341,0.004484304932735426,293,0.4709897610921502,0.10652920962199312,0.0,0,0.020477815699658702,0.0034129692832764505,0.14691194891929626,14,1,0.007403869181871414,33,0.206048384308815,15,1,0.046684812754392624,33
s001,8,3,ai,0,photography,282,0.5283687943262412,0.08214285714285714,0.0,0,0.02127659574468085,0.0035460992907801418,349,0.501432664756447,0.09510086455331412,0.0,0,0.02005730659025788,0.0028653295128939827,0.1501154601573944,22,1,0.20003998279571533,33,0.3116988241672516,17,1,0.32341429591178894,33
s001,8,4,ai,0,photography,359,0.4623955431754875,0.12044817927170869,0.0,0,0.019498607242339833,0.002785515320334262,355,0.4619718309859155,0.1274787535410765,0.0,0,0.01971830985915493,0.0028169014084507044,0.19374540448188782,35,1,0.18631577491760254,33,0.38532206416130066,15,1,0.36327454447746277,33
s001,8,5,ai,0,photography,355,0.476056338028169,0.141643059490085,0.0,0,0.01971830985915493,0.0028169014084507044,362,0.4723756906077348,0.10555555555555556,0.0,0,0.022099447513812154,0.0027624309392265192,0.3015550971031189,33,1,0.3015550971031189,33,0.6875836849212646,31,0,0.5299748182296753,33
s001,9,1,human,1,mentorship,207,0.642512077294686,0.004878048780487805,0.0,0,0.06763285024154589,0.00966183574879227,74,0.6891891891891891,0.0,0.0,0,0.0,0.013513513513513514,0.5329889059066772,7,1,0.9795942306518555,33,0.5024033784866333,6,1,0.6748607754707336,33
s001,9,2,human,1,mentorship,288,0.5486111111111112,0.045454545454545456,0.0,0,0.08333333333333333,0.003472222222222222,117,0.6666666666666666,0.0,0.0,0,0.008547008547008548,0.0,0.8991343379020691,14,1,0.9990214109420776,33,0.7768663763999939,15,1,0.7285178303718567,33
s001,9,3,human,1,mentorship,371,0.49326145552560646,0.05420054200542006,0.0,0,0.04851752021563342,0.0,195,0.5538461538461539,0.04145077720207254,0.0,0,0.005128205128205128,0.005128205128205128,0.9770637154579163,22,1,0.9959067106246948,33,0.6018299460411072,17,1,0.42140230536460876,33
s001,9,4,human,1,mentorship,348,0.5229885057471264,0.04046242774566474,0.0,0,0.08045977011494253,0.0,205,0.5658536585365853,0.034482758620689655,0.0,0,0.00975609756097561,0.004878048780487805,0.5510813593864441,35,1,0.7037638425827026,33,0.4791262745857239,15,0,0.28738129138946533,33
s001,9,5,human,1,mentorship,354,0.5028248587570622,0.07102272727272728,0.0,0,0.0903954802259887,0.002824858757062147,265,0.5169811320754717,0.030418250950570342,0.0,0,0.01509433962264151,0.0,0.24106855690479279,33,0,0.24106855690479279,33,0.2428056001663208,31,0,0.5212075710296631,33
s001,10,1,ai,0,empathy,76,0.8157894736842105,0.0,0.0,0,0.02631578947368421,0.013157894736842105,83,0.7710843373493976,0.0,0.0,0,0.0,0.012048192771084338,0.4355371296405792,7,1,0.07765486091375351,33,0.49053457379341125,6,1,0.25764596462249756,33
s001,10,2,ai,0,empathy,108,0.6851851851851852,0.02830188679245283,0.0,0,0.009259259259259259,0.009259259259259259,108,0.6851851851851852,0.02830188679245283,0.0,0,0.0,0.009259259259259259,0.1703236848115921,14,1,0.02107327990233898,33,0.16358508169651031,15,1,0.003745230147615075,33
s001,10,3,ai,0,empathy,117,0.5811965811965812,0.017391304347826087,0.0,0,0.008547008547008548,0.008547008547008548,144,0.5277777777777778,0.06338028169014084,0.0,0,0.0,0.006944444444444444,0.02371007204055786,22,1,0.008731001988053322,33,0.13453049957752228,17,1,0.027989814057946205,33
s001,10,4,ai,0,empathy,138,0.6014492753623188,0.0661764705882353,0.0,0,0.0,0.007246376811594203,321,0.470404984423676,0.06583072100313479,0.0,0,0.0,0.006230529595015576,0.07240650057792664,35,1,0.08448152244091034,33,0.4052998125553131,15,1,0.2020534873008728,33
s001,10,5,ai,0,empathy,263,0.5247148288973384,0.05363984674329502,0.0,0,0.0076045627376425855,0.0076045627376425855,203,0.5714285714285714,0.05472636815920398,0.0,0,0.009852216748768473,0.009852216748768473,0.45969438552856445,33,1,0.45969438552856445,33,0.3077159523963928,31,1,0.6424490809440613,33
s001,11,1,ai,0,role_models,99,0.6868686868686869,0.010309278350515464,0.0,0,0.06060606060606061,0.010101010101010102,91,0.7252747252747253,0.011235955056179775,0.0,0,0.054945054945054944,0.01098901098901099,0.4689791798591614,7,1,0.027124105021357536,33,0.49360930919647217,6,1,0.35313621163368225,33
s001,11,2,ai,0,role_models,150,0.6466666666666666,0.006756756756756757,0.0,0,0.05333333333333334,0.013333333333333334,171,0.6432748538011696,0.005917159763313609,0.0,0,0.017543859649122806,0.011695906432748537,0.21452665328979492,14,1,0.030785150825977325,33,0.19368809461593628,15,1,0.0069350250996649265,33
s001,11,3,ai,0,role_models,161,0.6459627329192547,0.0,0.0,0,0.031055900621118012,0.012422360248447204,140,0.6071428571428571,0.021739130434782608,0.0,0,0.03571428571428571,0.014285714285714285,0.32908523082733154,22,1,0.3258783519268036,33,0.24519352614879608,17,1,0.11453162878751755,33
s001,11,4,ai,0,role_models,150,0.5933333333333334,0.05405405405405406,0.0,0,0.02666666666666667,0.013333333333333334,165,0.47878787878787876,0.24539877300613497,0.0,0,0.030303030303030304,0.012121212121212121,0.06989621371030807,35,1,0.0713299959897995,33,0.5166170001029968,15,0,0.5364543795585632,33
s001,11,5,ai,0,role_models,191,0.4712041884816754,0.21164021164021163,0.0,0,0.031413612565445025,0.015706806282722512,194,0.4639175257731959,0.21875,0.0,0,0.02577319587628866,0.015463917525773196,0.23986656963825226,33,1,0.23986656963825226,33,0.46869221329689026,31,1,0.64026939868927,33
s001,12,1,human,1,books,96,0.8125,0.0,0.020833333333333332,1,0.07291666666666667,0.041666666666666664,132,0.7651515151515151,0.0,0.022727272727272728,1,0.05303030303030303,0.03787878787878788,0.54621422290802,7,1,0.9846946597099304,33,0.5078267455101013,6,1,0.8578670024871826,33
s001,12,2,human,1,books,128,0.75,0.0,0.015625,1,0.0390625,0.0390625,143,0.7062937062937062,0.014184397163120567,0.013986013986013986,1,0.02097902097902098,0.02097902097902098,0.9335781931877136,14,1,0.9968936443328857,33,0.8601175546646118,15,1,0.9469524025917053,33
s001,12,3,human,1,books,144,0.6666666666666666,0.04225352112676056,0.013888888888888888,1,0.020833333333333332,0.027777777777777776,147,0.6870748299319728,0.027586206896551724,0.013605442176870748,1,0.02040816326530612,0.027210884353741496,0.9732813835144043,22,1,0.9887489080429077,33,0.8428868651390076,17,1,0.8892614841461182,33
s001,12,4,human,1,books,162,0.6728395061728395,0.01875,0.012345679012345678,1,0.018518518518518517,0.030864197530864196,207,0.6280193236714976,0.01951219512195122,0.00966183574879227,1,0.01932367149758454,0.024154589371980676,0.7531397938728333,35,1,0.8556185960769653,33,0.7142515778541565,15,1,0.66269451379776,33
s001,12,5,human,1,books,264,0.5984848484848485,0.019083969465648856,0.007575757575757576,1,0.03409090909090909,0.022727272727272728,264,0.5984848484848485,0.019083969465648856,0.007575757575757576,1,0.03409090909090909,0.022727272727272728,0.768845796585083,33,1,0.768845796585083,33,0.7106233835220337,31,1,0.2070135474205017,33
s001,13,1,human,1,networks,164,0.6036585365853658,0.006172839506172839,0.0,0,0.06097560975609756,0.006097560975609756,157,0.5987261146496815,0.06451612903225806,0.0,0,0.006369426751592357,0.006369426751592357,0.502155601978302,7,1,0.9873844385147095,33,0.5056206583976746,6,1,0.7325074672698975,33
s001,13,2,human,1,networks,229,0.5327510917030568,0.048458149779735685,0.0,0,0.008733624454148471,0.004366812227074236,252,0.5317460317460317,0.032,0.0,0,0.003968253968253968,0.003968253968253968,0.8839808702468872,14,1,0.9997517466545105,33,0.8034366965293884,15,1,0.8849348425865173,33
s001,13,3,human,1,networks,333,0.47147147147147145,0.0755287009063444,0.0,0,0.0,0.003003003003003003,273,0.4908424908424908,0.08118081180811808,0.0,0,0.007326007326007326,0.007326007326007326,0.9260716438293457,22,1,0.9917044639587402,33,0.6992666125297546,17,1,0.7890415787696838,33
s001,13,4,human,1,networks,241,0.5062240663900415,0.058577405857740586,0.0,0,0.004149377593360996,0.004149377593360996,222,0.5405405405405406,0.045454545454545456,0.0,0,0.0045045045045045045,0.009009009009009009,0.5657058954238892,35,1,0.7563685774803162,33,0.5168921947479248,15,1,0.6659196019172668,33
s001,13,5,human,1,networks,98,0.6632653061224489,0.0,0.0,0,0.01020408163265306,0.02040816326530612,100,0.69,0.01020408163265306,0.0,0,0.02,0.02,0.8780169486999512,33,1,0.8780169486999512,33,0.9691097140312195,31,1,0.9775075316429138,33
s001,14,1,ai,0,art,120,0.7166666666666667,0.00847457627118644,0.0,0,0.05,0.016666666666666666,100,0.79,0.0,0.0,0,0.02,0.01,0.4363110065460205,7,1,0.05673935264348984,33,0.4926021099090576,6,1,0.38439875841140747,33
s001,14,2,ai,0,art,136,0.7647058823529411,0.0,0.0,0,0.029411764705882353,0.007352941176470588,131,0.7175572519083969,0.0,0.0,0,0.04580152671755725,0.007633587786259542,0.2225709706544876,14,1,0.007456848863512278,33,0.31924712657928467,15,1,0.020308535546064377,33
s001,14,3,ai,0,art,166,0.6626506024096386,0.03048780487804878,0.0,0,0.03614457831325301,0.006024096385542169,186,0.6021505376344086,0.05434782608695652,0.021505376344086023,0,0.03225806451612903,0.010752688172043012,0.04601931944489479,22,1,0.025171328336000443,33,0.40294918417930603,17,1,0.19605715572834015,33
s001,14,4,ai,0,art,205,0.5560975609756098,0.12807881773399016,0.02926829268292683,0,0.03414634146341464,0.004878048780487805,225,0.5288888888888889,0.17488789237668162,0.03111111111111111,0,0.035555555555555556,0.0044444444444444444,0.1093091145157814,35,1,0.13976126909255981,33,0.5201592445373535,15,0,0.31932181119918823,33
s001,14,5,ai,0,art,221,0.5248868778280543,0.1735159817351598,0.03167420814479638,0,0.03619909502262444,0.004524886877828055,216,0.49074074074074076,0.22429906542056074,0.032407407407407406,0,0.037037037037037035,0.004629629629629629,0.04788561537861824,33,1,0.04788561537861824,33,0.09980875253677368,31,1,0.02603934518992901,33
s001,15,1,human,1,exercise,119,0.7310924369747899,0.017094017094017096,0.0,5,0.04201680672268908,0.025210084033613446,111,0.7657657657657657,0.009174311926605505,0.0,3,0.02702702702702703,0.018018018018018018,0.528008222579956,7,1,0.9834614992141724,33,0.5076783895492554,6,1,0.8125677108764648,33
s001,15,2,human,1,exercise,111,0.7387387387387387,0.0,0.0,4,0.036036036036036036,0.02702702702702703,170,0.6294117647058823,0.03571428571428571,0.0,6,0.023529411764705882,0.011764705882352941,0.8083900213241577,14,1,0.9956498742103577,33,0.8425306081771851,15,1,0.8913570046424866,33
s001,15,3,human,1,exercise,141,0.7092198581560284,0.0,0.0,7,0.02127659574468085,0.014184397163120567,214,0.5467289719626168,0.018867924528301886,0.0,6,0.018691588785046728,0.009345794392523364,0.9728110432624817,22,1,0.9975632429122925,33,0.7110616564750671,17,1,0.9089949131011963,33
s001,15,4,human,1,exercise,129,0.6976744186046512,0.015748031496062992,0.0,9,0.05426356589147287,0.023255813953488372,175,0.7085714285714285,0.011560693641618497,0.0,7,0.02857142857142857,0.022857142857142857,0.95779949426651,35,1,0.9870060682296753,33,0.5738323926925659,15,1,0.585870623588562,33
s001,15,5,human,1,exercise,102,0.7843137254901961,0.0,0.0,6,0.029411764705882353,0.029411764705882353,95,0.8105263157894737,0.0,0.0,8,0.010526315789473684,0.06315789473684211,0.5765487551689148,33,1,0.5765487551689148,33,0.6916608214378357,31,1,0.8227362632751465,33
s001,16,1,ai,0,sports,48,0.875,0.0,0.0,1,0.0625,0.020833333333333332,247,0.4898785425101215,0.1469387755102041,0.0,3,0.004048582995951417,0.012145748987854251,0.4691898226737976,7,1,0.08853776752948761,33,0.49344080686569214,6,1,0.3490827679634094,33
s001,16,2,ai,0,sports,147,0.6462585034013606,0.034482758620689655,0.0,3,0.034013605442176874,0.013605442176870748,272,0.4411764705882353,0.17777777777777778,0.0,4,0.003676470588235294,0.007352941176470588,0.10306645184755325,14,1,0.01363759208470583,33,0.11068131774663925,15,1,0.014690183103084564,33
s001,16,3,ai,0,sports,121,0.6528925619834711,0.008403361344537815,0.0,6,0.049586776859504134,0.01652892561983471,154,0.6493506493506493,0.013157894736842105,0.0,6,0.03896103896103896,0.01948051948051948,0.04496457055211067,22,1,0.044977616518735886,33,0.08084772527217865,17,1,0.10764246433973312,33
s001,16,4,ai,0,sports,126,0.7380952380952381,0.0,0.0,5,0.03968253968253968,0.015873015873015872,259,0.6061776061776062,0.042801556420233464,0.0,8,0.015444015444015444,0.003861003861003861,0.09616204351186752,35,1,0.18719571828842163,33,0.4359247386455536,15,1,0.2197744995355606,33
s001,16,5,ai,0,sports,151,0.7152317880794702,0.006711409395973154,0.0,7,0.039735099337748346,0.019867549668874173,304,0.5756578947368421,0.013245033112582781,0.0,5,0.003289473684210526,0.006578947368421052,0.02372204326093197,33,1,0.02372204326093197,33,0.3412618339061737,31,1,0.03440741077065468,33
s001,17,1,human,1,music,115,0.7565217391304347,0.0,0.02608695652173913,1,0.06956521739130435,0.06086956521739131,122,0.8032786885245902,0.0,0.02459016393442623,1,0.040983606557377046,0.04918032786885246,0.5299239754676819,7,1,0.9869124889373779,33,0.5091856122016907,6,1,0.8900829553604126,33
s001,17,2,human,1,music,125,0.76,0.0,0.024,2,0.024,0.056,212,0.6509433962264151,0.02857142857142857,0.02830188679245283,2,0.018867924528301886,0.05188679245283019,0.799316942691803,14,1,0.9277297854423523,33,0.8573896884918213,15,1,0.9486245512962341,33
s001,17,3,human,1,music,224,0.6339285714285714,0.02702702702702703,0.026785714285714284,3,0.022321428571428572,0.05357142857142857,272,0.5661764705882353,0.05185185185185185,0.025735294117647058,3,0.022058823529411766,0.051470588235294115,0.9745005369186401,22,1,0.9930638670921326,33,0.7497203350067139,17,1,0.7723952531814575,33
s001,17,4,human,1,music,272,0.5661764705882353,0.05185185185185185,0.025735294117647058,3,0.022058823529411766,0.051470588235294115,272,0.5661764705882353,0.05185185185185185,0.025735294117647058,3,0.022058823529411766,0.051470588235294115,0.9632633924484253,35,1,0.9846813678741455,33,0.6850240230560303,15,1,0.757425844669342,33
s001,17,5,human,1,music,233,0.575107296137339,0.05194805194805195,0.030042918454935622,14,0.034334763948497854,0.05150214592274678,233,0.575107296137339,0.05194805194805195,0.030042918454935622,14,0.034334763948497854,0.05150214592274678,0.8244331479072571,33,1,0.8244331479072571,33,0.47659826278686523,31,0,0.700537919998169,33
s001,18,1,ai,0,love,148,0.6351351351351351,0.0,0.0,1,0.02702702702702703,0.013513513513513514,169,0.6331360946745562,0.017964071856287425,0.0,1,0.05917159763313609,0.005917159763313609,0.4632929265499115,7,1,0.037007253617048264,33,0.4959147274494171,6,1,0.36516332626342773,33
s001,18,2,ai,0,love,206,0.5145631067961165,0.0392156862745098,0.0,3,0.038834951456310676,0.019417475728155338,226,0.5088495575221239,0.017857142857142856,0.022123893805309734,6,0.035398230088495575,0.02654867256637168,0.29104259610176086,14,1,0.05103068798780441,33,0.4019224941730499,15,1,0.098983533680439,33
s001,18,3,ai,0,love,242,0.512396694214876,0.041666666666666664,0.024793388429752067,9,0.04132231404958678,0.0371900826446281,260,0.5076923076923077,0.04263565891472868,0.023076923076923078,10,0.046153846153846156,0.038461538461538464,0.1872921586036682,22,1,0.20760579407215118,33,0.3183790445327759,17,1,0.21205709874629974,33
s001,18,4,ai,0,love,260,0.5076923076923077,0.04263565891472868,0.023076923076923078,10,0.046153846153846156,0.038461538461538464,260,0.5076923076923077,0.04263565891472868,0.023076923076923078,10,0.046153846153846156,0.038461538461538464,0.30849483609199524,35,1,0.3872598111629486,33,0.45578470826148987,15,1,0.3630264103412628,33
s001,18,5,ai,0,love,260,0.5076923076923077,0.04263565891472868,0.023076923076923078,10,0.046153846153846156,0.038461538461538464,260,0.5076923076923077,0.04263565891472868,0.023076923076923078,10,0.046153846153846156,0.038461538461538464,0.39218008518218994,33,1,0.39218008518218994,33,0.6119363903999329,31,0,0.48879432678222656,33
