probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,4,Intentions,Mental,16,Human (concept),Entity,-3.285704992871869e-06,-1.4569196360897891e-05,7.535113918342851e-06,0.699,0.301,0.602,0.6621999999999999,False,n.s.
metacognitive,4,Intentions,Mental,17,AI (concept),Entity,1.4719490189450663e-05,5.362980558397475e-06,2.401718632283548e-05,0.002,0.998,0.004,0.007764705882352942,True,**
metacognitive,4,Intentions,Mental,18,Attention,Mental,1.3360732463899623e-05,4.242602680311064e-06,2.197325884846602e-05,0.003,0.997,0.006,0.011000000000000001,True,*
metacognitive,4,Intentions,Mental,20,SysPrompt (talkto human),SysPrompt,-4.646980069802743e-05,-5.4299974536448226e-05,-3.892976239903559e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,21,SysPrompt (talkto AI),SysPrompt,-6.311119041322214e-05,-7.27750576606702e-05,-5.3240404502030075e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,22,SysPrompt (bare human),SysPrompt,-1.162164904524498e-05,-1.9197083679959476e-05,-4.078887514428162e-06,0.997,0.003,0.006,0.011000000000000001,True,*
metacognitive,4,Intentions,Mental,23,SysPrompt (bare AI),SysPrompt,-1.9513636770227043e-05,-2.8713466430626213e-05,-1.096214342297568e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,6,Cognitive,Mental,1.6849743475847602e-05,3.717615787457617e-06,3.2488409724631865e-05,0.005,0.995,0.01,0.017633587786259543,True,*
metacognitive,5,Prediction,Mental,7,Social,Mental,1.7905944496813814e-06,-9.114605185093402e-06,1.3972817440337981e-05,0.407,0.593,0.814,0.847,False,n.s.
metacognitive,5,Prediction,Mental,8,Embodiment,Physical,2.2380729885634417e-05,1.1578515167824412e-05,3.561793683544721e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,9,Roles,Physical,2.706338664363886e-05,1.491301209791341e-05,4.0259658330556724e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,10,Animacy,Physical,3.0728469056814705e-05,1.6463715694372024e-05,4.677302741326431e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,11,Formality,Pragmatic,2.6609253465951656e-05,1.4065633462326192e-05,4.109204878368095e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,12,Expertise,Pragmatic,1.8783009815431653e-05,5.081527209733019e-06,3.436380372248201e-05,0.006,0.994,0.012,0.021,True,*
metacognitive,5,Prediction,Mental,13,Helpfulness,Pragmatic,1.8600605685651063e-05,7.974611861712262e-06,3.117665969111461e-05,0.001,0.999,0.002,0.004017391304347826,True,**
metacognitive,5,Prediction,Mental,14,Biological,Control,3.269987285710553e-05,2.045442322710803e-05,4.5960160484906465e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,15,Shapes,Control,3.324321751814688e-05,2.359903374588718e-05,4.4249063668697196e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,16,Human (concept),Entity,1.057869758645184e-05,-2.9892418313544675e-06,2.447250392064232e-05,0.062,0.938,0.124,0.16849411764705882,False,n.s.
metacognitive,5,Prediction,Mental,17,AI (concept),Entity,2.8583892768774375e-05,1.5931628543629637e-05,4.0261554983072986e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,18,Attention,Mental,2.7225135043223336e-05,1.6051413572164775e-05,3.971762333744062e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,20,SysPrompt (talkto human),SysPrompt,-3.260539811870371e-05,-4.306262470568172e-05,-2.0968268637713846e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,21,SysPrompt (talkto AI),SysPrompt,-4.9246787833898416e-05,-6.0453516182388186e-05,-3.666092245765617e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,5,Prediction,Mental,22,SysPrompt (bare human),SysPrompt,2.242753534078731e-06,-7.523496168251177e-06,1.333076354103365e-05,0.36,0.64,0.72,0.7594520547945205,False,n.s.
metacognitive,5,Prediction,Mental,23,SysPrompt (bare AI),SysPrompt,-5.649234190903331e-06,-1.670678114708216e-05,5.958758657236639e-06,0.841,0.159,0.318,0.38259375,False,n.s.
metacognitive,6,Cognitive,Mental,7,Social,Mental,-1.505914902616622e-05,-2.552892760194979e-05,-5.3352571784711865e-06,0.999,0.001,0.002,0.004017391304347826,True,**
metacognitive,6,Cognitive,Mental,8,Embodiment,Physical,5.530986409786819e-06,-4.323897065455658e-06,1.522054790049368e-05,0.125,0.875,0.25,0.3155737704918033,False,n.s.
metacognitive,6,Cognitive,Mental,9,Roles,Physical,1.0213643167791258e-05,6.933153827398772e-07,1.9385965570103153e-05,0.018,0.982,0.036,0.056571428571428564,False,n.s.
metacognitive,6,Cognitive,Mental,10,Animacy,Physical,1.3878725580967106e-05,4.414305563364859e-06,2.3626441176435913e-05,0.001,0.999,0.002,0.004017391304347826,True,**
metacognitive,6,Cognitive,Mental,11,Formality,Pragmatic,9.759509990104056e-06,3.052836647539673e-07,1.932642306867897e-05,0.021,0.979,0.042,0.06511409395973154,False,n.s.
metacognitive,6,Cognitive,Mental,12,Expertise,Pragmatic,1.933266339584051e-06,-6.852704204149484e-06,1.1935586415715825e-05,0.351,0.649,0.702,0.7438623853211008,False,n.s.
metacognitive,6,Cognitive,Mental,13,Helpfulness,Pragmatic,1.750862209803465e-06,-6.635661204883453e-06,9.392417754388988e-06,0.339,0.661,0.678,0.7284558139534885,False,n.s.
metacognitive,6,Cognitive,Mental,14,Biological,Control,1.5850129381257924e-05,5.788946458804771e-06,2.6039087316638806e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,15,Shapes,Control,1.6393474042299274e-05,4.995007521192325e-06,2.7183416417071242e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,16,Human (concept),Entity,-6.27104588939576e-06,-1.901423771361596e-05,5.914854505613595e-06,0.828,0.172,0.344,0.4033705583756345,False,n.s.
metacognitive,6,Cognitive,Mental,17,AI (concept),Entity,1.1734149292926772e-05,-7.262074567231158e-07,2.3382751685049746e-05,0.04,0.96,0.08,0.11407407407407408,False,n.s.
metacognitive,6,Cognitive,Mental,18,Attention,Mental,1.0375391567375732e-05,1.4281975234927206e-07,2.0417990545891158e-05,0.023,0.977,0.046,0.07037086092715232,False,n.s.
metacognitive,6,Cognitive,Mental,20,SysPrompt (talkto human),SysPrompt,-4.945514159455132e-05,-5.8690672214045226e-05,-4.05267043104792e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,21,SysPrompt (talkto AI),SysPrompt,-6.609653130974602e-05,-7.718204394737966e-05,-5.581542197319125e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,22,SysPrompt (bare human),SysPrompt,-1.4606989941768869e-05,-2.3651329406358155e-05,-5.902744566810391e-06,1.0,0.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,23,SysPrompt (bare AI),SysPrompt,-2.2498977666750932e-05,-3.247294523845078e-05,-1.2801249780441447e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,8,Embodiment,Physical,2.059013543595304e-05,8.449238268117113e-06,3.1377323083592446e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,9,Roles,Physical,2.5272792193957478e-05,1.6259237176608233e-05,3.450534513493637e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,10,Animacy,Physical,2.8937874607133327e-05,2.0387811591476956e-05,3.755889914070124e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,11,Formality,Pragmatic,2.481865901627027e-05,1.6068421204748444e-05,3.349622429948483e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,12,Expertise,Pragmatic,1.6992415365750268e-05,8.406863784722789e-06,2.5456185004339944e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,13,Helpfulness,Pragmatic,1.681001123596968e-05,7.49748043370232e-06,2.638101244839677e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,14,Biological,Control,3.090927840742415e-05,2.108747858175227e-05,4.111065879940387e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,15,Shapes,Control,3.14526230684655e-05,2.2724622650892954e-05,3.9768558146084244e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,16,Human (concept),Entity,8.78810313677046e-06,-2.0018959722561255e-06,1.9056079414246597e-05,0.062,0.938,0.124,0.16849411764705882,False,n.s.
metacognitive,7,Social,Mental,17,AI (concept),Entity,2.679329831909299e-05,1.6164473481074507e-05,3.732330573534979e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,18,Attention,Mental,2.543454059354195e-05,1.6685703271206655e-05,3.437276674529532e-05,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,20,SysPrompt (talkto human),SysPrompt,-3.43959925683851e-05,-4.26273503920206e-05,-2.593078865158568e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,21,SysPrompt (talkto AI),SysPrompt,-5.10373822835798e-05,-6.079208962028588e-05,-4.084100313604565e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,22,SysPrompt (bare human),SysPrompt,4.5215908439734925e-07,-7.509598366905397e-06,8.775764565224149e-06,0.459,0.541,0.918,0.9300789473684211,False,n.s.
metacognitive,7,Social,Mental,23,SysPrompt (bare AI),SysPrompt,-7.439828640584713e-06,-1.6970183511654e-05,1.236754130729622e-06,0.95,0.05,0.1,0.14,False,n.s.
metacognitive,8,Embodiment,Physical,9,Roles,Physical,4.6826567580044394e-06,-4.590380315934782e-06,1.4632560235865992e-05,0.17,0.83,0.34,0.4033705583756345,False,n.s.
metacognitive,8,Embodiment,Physical,10,Animacy,Physical,8.347739171180288e-06,-2.7903189050577863e-06,2.0552480147477007e-05,0.08,0.92,0.16,0.21241379310344827,False,n.s.
metacognitive,8,Embodiment,Physical,11,Formality,Pragmatic,4.228523580317235e-06,-4.680274191787155e-06,1.384237683147448e-05,0.179,0.821,0.358,0.41766666666666663,False,n.s.
metacognitive,8,Embodiment,Physical,12,Expertise,Pragmatic,-3.5977200702027675e-06,-1.3756854048948221e-05,9.403003494770696e-06,0.754,0.246,0.492,0.5517087378640777,False,n.s.
metacognitive,8,Embodiment,Physical,13,Helpfulness,Pragmatic,-3.780124199983354e-06,-1.3275258606554222e-05,5.921648248879168e-06,0.779,0.221,0.442,0.5029655172413793,False,n.s.
metacognitive,8,Embodiment,Physical,14,Biological,Control,1.0319142971471109e-05,1.5956622185040369e-06,1.9555406917709758e-05,0.013,0.987,0.026,0.041999999999999996,True,*
metacognitive,8,Embodiment,Physical,15,Shapes,Control,1.0862487632512456e-05,1.26170400593929e-06,2.0742912302021836e-05,0.011,0.989,0.022,0.0363,True,*
metacognitive,8,Embodiment,Physical,16,Human (concept),Entity,-1.1802032299182578e-05,-2.3110017754603435e-05,-1.0387101140712854e-06,0.978,0.022,0.044,0.06776,False,n.s.
metacognitive,8,Embodiment,Physical,17,AI (concept),Entity,6.203162883139953e-06,-4.051290701117481e-06,1.5722056194351726e-05,0.111,0.889,0.222,0.28490000000000004,False,n.s.
metacognitive,8,Embodiment,Physical,18,Attention,Mental,4.844405157588914e-06,-4.115175069407039e-06,1.456274955996637e-05,0.145,0.855,0.29,0.3563297872340425,False,n.s.
metacognitive,8,Embodiment,Physical,20,SysPrompt (talkto human),SysPrompt,-5.498612800433814e-05,-6.326184260849185e-05,-4.5853227368992716e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,8,Embodiment,Physical,21,SysPrompt (talkto AI),SysPrompt,-7.162751771953284e-05,-8.18149691217055e-05,-6.0554796979298085e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,8,Embodiment,Physical,22,SysPrompt (bare human),SysPrompt,-2.013797635155569e-05,-2.8235164745075502e-05,-1.0663257071377517e-05,0.999,0.001,0.002,0.004017391304347826,True,**
metacognitive,8,Embodiment,Physical,23,SysPrompt (bare AI),SysPrompt,-2.8029964076537754e-05,-3.78524841690158e-05,-1.8045199548957112e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,10,Animacy,Physical,3.665082413175848e-06,-4.234906609516021e-06,1.1746255957552219e-05,0.172,0.828,0.344,0.4033705583756345,False,n.s.
metacognitive,9,Roles,Physical,11,Formality,Pragmatic,-4.5413317768720354e-07,-8.595140464524259e-06,7.553748463647617e-06,0.543,0.457,0.914,0.9300789473684211,False,n.s.
metacognitive,9,Roles,Physical,12,Expertise,Pragmatic,-8.280376828207207e-06,-1.739695964159955e-05,1.040248068072794e-06,0.96,0.04,0.08,0.11407407407407408,False,n.s.
metacognitive,9,Roles,Physical,13,Helpfulness,Pragmatic,-8.462780957987794e-06,-1.6238587903656017e-05,-7.638949193102306e-07,0.987,0.013,0.026,0.041999999999999996,True,*
metacognitive,9,Roles,Physical,14,Biological,Control,5.6364862134666694e-06,-2.816187699451126e-06,1.380419356046334e-05,0.098,0.902,0.196,0.25435955056179776,False,n.s.
metacognitive,9,Roles,Physical,15,Shapes,Control,6.179830874508017e-06,-1.774486333837522e-06,1.4363409457127385e-05,0.064,0.936,0.128,0.1729122807017544,False,n.s.
metacognitive,9,Roles,Physical,16,Human (concept),Entity,-1.648468905718702e-05,-2.671513399945557e-05,-5.901618591470789e-06,0.999,0.001,0.002,0.004017391304347826,True,**
metacognitive,9,Roles,Physical,17,AI (concept),Entity,1.5205061251355149e-06,-7.393623246754073e-06,1.0847424567333836e-05,0.381,0.619,0.762,0.7964796380090498,False,n.s.
metacognitive,9,Roles,Physical,18,Attention,Mental,1.6174839958447517e-07,-8.648430735184458e-06,8.514957620818246e-06,0.491,0.509,0.982,0.986,False,n.s.
metacognitive,9,Roles,Physical,20,SysPrompt (talkto human),SysPrompt,-5.966878476234257e-05,-6.70403262823779e-05,-5.257631761161473e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,21,SysPrompt (talkto AI),SysPrompt,-7.631017447753727e-05,-8.532177847587237e-05,-6.712531755007439e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,22,SysPrompt (bare human),SysPrompt,-2.4820633109560128e-05,-3.179682285221546e-05,-1.783535824726909e-05,1.0,0.0,0.0,0.0,True,***
